fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
661712,69ea448b,1661695,4293368.0,Diego León Blanco,Diego León,Manchester United U21,1070257,Manchester United,10260,177.0,left,18,Paraguay,8.04646,LB,LB/LWB,False,,0.0,1.0,0.03151,0.17066,0.08187,0.22764,1.47772,2.39964,39.43417,0.18832,0.00557,0.00488,0.61963,0.74177,0.08195,1.38014,0.22886,5.73907,1.7255,0.00041,0.9071,0.98155,0.01018,0.9361,0.7094,0.0,0.03151,0.0,0.7,0.584,0.52
223336,a47ad0f5,982246,4293458.0,Dan Neil,Dan Neil,Sunderland,8472,Sunderland,8472,185.0,left,23,England,10.59598,DM,DM/CM,False,,12075.0,1.01662,0.03086,0.12579,0.04973,0.0901,1.25622,2.04439,26.83403,0.07961,0.0011,0.00068,0.6135,0.06973,0.02188,0.97511,0.32852,5.56386,1.34976,0.00086,1.14249,0.93724,0.00799,0.96645,0.78768,0.0,0.03138,0.0,0.7,0.75573,0.56089
487838,da011f18,1197655,2707125.0,Lewis Hall,Lewis Hall,Newcastle United,10261,Newcastle United,10261,179.0,left,21,England,36.8006,LB,CB/LB/LWB,False,,4672.0,0.98924,0.03165,0.15238,0.11199,0.2605,1.2931,1.8993,35.79592,0.08545,0.00128,0.00189,0.66184,0.93604,0.04136,0.79342,0.42862,4.82807,1.90264,0.00056,0.95921,0.4893,0.01692,0.93698,0.59541,0.0,0.03131,0.0,0.7,0.60973,0.83089
491745,48ba3f58,1306239,,Elijah Campbell,Elijah Campbell,Everton U21,773653,Everton,8668,182.0,left,21,England,0.84389,CB,CB/DM/LWB/LM,False,,0.0,1.0,0.03124,0.11324,0.01826,0.04696,0.92817,1.54007,34.93191,0.20017,0.0075,0.0074,0.22334,0.0622,0.04157,1.46847,0.83133,4.82547,4.67224,0.0004,0.60862,0.97123,0.01742,0.9534,0.8532,0.0,0.03124,0.0,0.7,0.584,0.52
474907,a182122b,1113778,,Reece Welch,Reece Welch,Everton U21,773653,Everton,8668,,right,22,England,0.45055,CB,CB,False,,0.0,1.0,0.03124,0.11324,0.01826,0.04696,0.92817,1.54007,34.93191,0.20017,0.0075,0.0074,0.22334,0.0622,0.04157,1.46847,0.83133,4.82547,4.67224,0.0004,0.60862,0.97123,0.01742,0.9534,0.8532,0.0,0.03124,0.0,0.7,0.584,0.52
222690,6b6c793c,865118,1777193.0,Tyrell Malacia,Tyrell Malacia,Manchester United,10260,Manchester United,10260,169.0,left,26,Netherlands,6.29895,LB,LB/LWB/LM,False,,10003.0,0.93536,0.03291,0.13518,0.08831,0.2217,1.55137,2.30774,33.97837,0.17691,0.00216,0.01035,0.66647,0.50752,0.09267,1.23428,0.19321,5.43449,1.51822,0.00064,0.95458,1.4597,0.00419,0.92526,0.78206,0.0,0.03078,0.0,0.95,0.76467,0.86778
589100,a4a51de9,1395681,,Jacob Slater,Jacob Slater,Harrogate Town,7946,Harrogate Town,7946,,left,21,England,0.25575,LB,CB/LB/LWB/LM,False,,0.0,1.0,0.03064,0.1622,0.07864,0.2186,1.2163,1.9848,34.9304,0.1796,0.0052,0.0048,0.7442,0.7251,0.0791,1.2081,0.2914,5.2582,2.084,0.0004,0.9507,1.0177,0.0091,0.9361,0.7094,0.0,0.03064,0.0,0.7,0.584,0.52
514315,e09d77a2,1199709,,Lino da Cruz Sousa,Lino Sousa,Aston Villa U21,1070261,Bristol Rovers,10104,185.0,left,20,England,1.3,LB,LB,False,,357.0,0.99819,0.03064,0.1622,0.07476,0.2186,1.2163,1.9848,34.9304,0.1796,0.00484,0.00458,0.7442,0.7251,0.0791,1.2081,0.29912,5.2582,2.00101,0.0004,0.9507,1.0177,0.00869,0.88897,0.59628,0.0,0.03058,0.0,0.7,0.584,0.52
569577,3fcc22d5,1442496,,Triston Rowe,Triston Rowe,Annecy FC,293352,Aston Villa,10252,,right,19,England,0.73577,RB,RB/RWB/RM/RW,False,,0.0,1.0,0.03024,0.14466,0.07087,0.18678,1.18907,1.97148,34.73414,0.16868,0.00429,0.00393,0.7527,0.44156,0.05576,0.94787,0.30124,4.57848,1.76584,0.00038,1.18818,1.04316,0.01055,0.936,0.7031,0.0,0.03024,0.0,0.7,0.584,0.52
461567,2e590065,1289949,4293402.0,Owen Dodgson,Owen Dodgson,Stockport County,10007,Burnley,8191,178.0,left,22,England,0.69348,LWB,CB/LB/LWB/LM/LW,False,,88.0,0.99891,0.02973,0.1685,0.05325,0.14471,0.96755,1.59762,20.56531,0.13875,0.00243,0.00411,0.70189,0.6214,0.11837,0.88222,0.24201,3.99999,1.77043,0.00036,0.76626,0.82403,0.00763,0.91545,0.49782,0.0,0.0297,0.0,0.7,0.584,0.52
517179,039c3d96,1284082,,Alfie Pond,Alfie Pond,Wolverhampton Wanderers U21,773683,Wolverhampton Wanderers,8602,191.0,right,21,England,0.66556,CB,CB,False,,176.0,0.99909,0.02961,0.1233,0.01691,0.0435,1.00534,1.68333,44.71392,0.19217,0.00729,0.01356,0.2368,0.05483,0.033,1.3643,0.76031,5.10228,4.17843,0.00038,0.61922,1.11073,0.02085,0.95764,0.86655,0.0,0.02958,0.0,0.7,0.648,0.84
551483,faa13947,1526689,4386938.0,Álex Jiménez Sánchez,Alex Jimenez,AFC Bournemouth,8678,Milan,8564,177.0,right,20,Spain,23.01774,RB,RB/LB/RWB/LWB/RM/CM/RW/LW,False,,1837.0,0.97987,0.03003,0.15482,0.05847,0.128,0.59302,1.01511,24.7337,0.12939,0.00355,0.00271,0.76142,0.45336,0.07852,0.97252,0.25752,3.90351,1.60464,0.00044,0.94321,0.84127,0.00575,0.84909,0.35153,0.0,0.02942,0.0,0.7,0.584,0.52
226944,cc77354e,816325,1697059.0,Boubacar Kamara,Boubacar Kamara,Aston Villa,10252,Aston Villa,10252,178.0,right,26,France,50.29748,DM,CB/DM/CM/RW,False,,14655.0,0.9794,0.02999,0.145,0.06721,0.12846,1.00435,1.87352,43.45618,0.10558,0.00072,0.00039,0.66162,0.03457,0.00361,1.02532,0.37899,5.05808,1.42328,0.00048,1.53612,1.38215,0.02014,0.93068,0.67295,0.0,0.02937,0.0,0.95,0.9,0.9
232859,9bc9a519,894803,230938.0,Djed Spence,Djed Spence,Tottenham Hotspur,8586,Tottenham Hotspur,8586,184.0,right,25,England,37.73411,LB,RB/LB/RWB/LWB/LM,False,,11330.0,0.99635,0.0291,0.13275,0.06229,0.13177,0.89242,1.33056,28.27255,0.06556,0.00102,0.01651,1.20142,0.38382,0.05561,0.92015,0.28379,4.65275,2.36571,0.00055,1.04124,0.99384,0.00358,0.96728,0.74918,0.0,0.02899,0.0,0.82734,0.60413,0.82956
613804,1a4542c8,1451265,4307742.0,El Hadji Malick Diouf,Malick Diouf,West Ham United,8654,West Ham United,8654,183.0,left,20,Senegal,28.97128,LB,LB/LWB/RM/LM/LW/AM,False,,1749.0,0.97882,0.02951,0.16724,0.07652,0.18073,0.30781,0.52245,24.90836,0.07149,0.00256,0.00344,0.91964,0.76713,0.03882,0.8271,0.33878,4.36195,3.42315,0.00042,0.81579,0.9926,0.00633,0.96475,0.87335,0.0,0.02888,0.0,0.79667,0.584,0.52
519634,ec75ee25,1203192,4293445.0,Jenson Seelt,Jenson Seelt,Wolfsburg,8721,Sunderland,8472,195.0,right,22,Netherlands,1.9801,CB,CB,False,,1212.0,0.97708,0.02942,0.09421,0.01711,0.03273,0.91183,1.5624,31.71319,0.19421,0.00779,0.01938,0.25262,0.05924,0.04103,1.20068,0.94787,4.51592,4.74086,0.00054,0.59356,0.83376,0.01779,0.85754,0.65775,0.0,0.02875,0.0,0.7,0.584,0.52
620487,c478319d,1666977,4386939.0,Veljko Milosavljevic,Veljko Milosavljevic,AFC Bournemouth,8678,AFC Bournemouth,8678,192.0,right,18,Serbia,23.82236,CB,RB/CB,False,,275.0,1.0,0.02848,0.1035,0.02888,0.09295,0.48504,0.8244,38.64857,0.16684,0.00787,0.00679,0.16213,0.04437,0.02846,1.45897,0.79502,4.51648,4.72214,0.0003,0.37476,0.74305,0.0135,0.96415,0.88708,0.0,0.02848,0.0,0.7,0.584,0.52
518438,cd4b2c5f,1302814,4042028.0,Kaelan Casey,Kaelan Casey,Swansea City,10003,West Ham United,8654,185.0,right,21,England,1.72303,CB,CB,False,,178.0,0.99674,0.02811,0.09929,0.01663,0.03824,0.64712,1.0743,33.28996,0.16385,0.00663,0.01077,0.21687,0.04742,0.03363,1.13215,0.80961,3.91333,4.04066,0.00033,0.48904,0.80992,0.01881,0.96117,0.711,0.0,0.02802,0.0,0.7,0.584,0.52
436893,8f4541c2,1027447,3922518.0,Julián Araujo Zúñiga,Julian Araujo,AFC Bournemouth,8678,AFC Bournemouth,8678,178.0,right,24,Mexico,14.36996,RB,RB,False,,2052.0,1.00557,0.02787,0.11196,0.06381,0.12412,1.04379,1.76622,23.95415,0.19863,0.00378,0.0027,0.48417,0.51176,0.10927,0.99741,0.29206,4.2353,2.10845,0.00036,0.64733,1.07952,0.00573,0.90575,0.51817,0.0,0.02802,0.0,0.7,0.584,0.52
243571,230f0471,1112684,274923.0,Nathan Patterson,Nathan Patterson,Everton,8668,Everton,8668,189.0,right,24,Scotland,16.59434,RB,RB/LB/RM,True,,3592.0,0.99344,0.02817,0.07314,0.06323,0.14035,1.49819,2.47796,22.46924,0.18873,0.00204,0.0018,0.72936,0.49001,0.05898,0.96596,0.27046,4.42388,2.0108,0.00046,0.64824,1.17064,0.01372,0.94789,0.64999,0.0,0.02799,0.0,0.66833,0.71613,0.85622
575901,98c8559a,1358655,4054393.0,Julio Soler Barreto,Julio Soler,AFC Bournemouth,8678,AFC Bournemouth,8678,175.0,left,20,Argentina,12.87535,LB,LB/LWB/LM,False,,247.0,0.99746,0.02805,0.1512,0.06821,0.17512,1.07235,1.80851,24.65382,0.18734,0.00638,0.00341,0.61619,0.65745,0.07381,1.26388,0.23666,4.79352,2.13195,0.00036,0.88691,1.14567,0.00713,0.88073,0.70635,0.0,0.02798,0.0,0.7,0.584,0.52
548308,4f21d3af,1290962,,Ashley Phillips,Ashley Phillips,Stoke City,10194,Tottenham Hotspur,8586,192.0,right,20,Wales,6.08647,CB,CB,False,,5792.0,0.98888,0.02792,0.09043,0.01363,0.03517,0.55175,0.87407,26.01231,0.11693,0.00179,0.00907,0.08732,0.02579,0.0374,1.08456,1.02528,2.62105,4.7673,0.00048,0.50166,0.6576,0.0258,0.97411,0.78967,0.0,0.02761,0.0,0.7,0.7964,0.87533
606798,40498af1,1430406,4060760.0,Andrés García,Andres Garcia,Aston Villa,10252,Aston Villa,10252,183.0,right,22,Spain,7.93589,RB,RB/LB/RM,False,,506.0,0.99728,0.02753,0.10724,0.06563,0.18014,1.10368,1.7731,32.54534,0.1096,0.0032,0.00331,0.81992,0.53284,0.03623,0.83498,0.20241,4.23335,1.5278,0.00041,0.79919,0.82315,0.03241,0.77996,0.58527,0.0,0.02745,0.0,0.7,0.5924,0.522
493125,620922ed,1203661,3745030.0,Radu Drăgușin,Radu Dragusin,Tottenham Hotspur,8586,Tottenham Hotspur,8586,191.0,right,23,Romania,28.25422,CB,CB,True,,5434.0,1.00547,0.02725,0.09814,0.0251,0.04976,0.58468,0.91006,43.12366,0.11768,0.00196,0.00557,0.10031,0.04675,0.02532,1.1533,0.99225,3.94486,3.62611,0.00046,0.6238,0.71734,0.03718,0.94098,0.8949,0.0,0.0274,0.0,0.73254,0.648,0.84
577669,645481cc,1359649,4297974.0,Noah Sadiki,Noah Sadiki,Sunderland,8472,Sunderland,8472,173.0,right,20,DR Congo,24.09335,CM,DM/CM/AM/LW,False,,2592.0,0.98779,0.02768,0.08853,0.06198,0.15838,0.43182,0.72099,28.39635,0.11083,0.00265,0.00141,0.84901,0.32014,0.02747,1.3329,0.2819,4.05802,1.54209,0.00033,1.18972,1.03925,0.00641,0.97784,0.70246,0.0,0.02734,0.0,0.95,0.584,0.52
105717,57df7a11,418137,4348748.0,Arthur Masuaku,Arthur Masuaku,Sunderland,8472,Sunderland,8472,179.0,left,32,DR Congo,1.93334,LB,CB/LB/CM,False,,2886.0,1.0195,0.02625,0.13868,0.05906,0.15298,1.08306,1.7579,24.04508,0.16577,0.00467,0.00452,1.14145,0.6652,0.05043,0.99785,0.27419,4.59194,2.11987,0.00043,0.57543,0.82152,0.01453,0.79831,0.58829,0.0,0.02676,0.0,0.95,0.584,0.52
607464,e19660a8,1429912,4068254.0,Michael Kayode,Michael Kayode,Brentford,9937,Brentford,9937,179.0,right,21,Italy,30.36702,RB,RB/RWB,False,,4560.0,0.99786,0.02673,0.09787,0.09632,0.24305,0.56653,0.92257,25.34085,0.08509,0.00128,0.00311,1.32353,0.69296,0.03216,1.05021,0.33866,4.563,2.2487,0.00041,0.78074,0.77108,0.00491,0.96115,0.65035,0.0,0.02667,0.0,0.87722,0.584,0.52
499169,5dff6c28,1406436,3973402.0,Myles Lewis-Skelly,Myles Lewis-Skelly,Arsenal,9825,Arsenal,9825,178.0,left,19,England,45.4548,LB,LB,False,,2392.0,1.00629,0.02641,0.09956,0.06431,0.14496,0.70922,1.13072,33.61634,0.10066,0.00196,0.00106,0.76116,0.36679,0.02518,0.47284,0.14234,3.31999,1.28767,0.00041,2.06532,0.67323,0.00232,0.91081,0.59573,0.0,0.02658,0.0,0.90455,0.648,0.84
500040,dc1ce4f5,1298907,4323283.0,Cristhian Mosquera,Cristhian Mosquera,Arsenal,9825,Arsenal,9825,191.0,right,21,Spain,32.59255,CB,RB/CB,False,,7042.0,0.9901,0.02683,0.07081,0.01969,0.03643,0.7472,1.23905,44.79949,0.08964,0.00253,0.00205,0.13617,0.03064,0.05709,0.96096,0.61359,4.29551,3.22785,0.00033,0.57954,0.50001,0.01523,0.94592,0.91548,0.0,0.02657,0.0,0.7,0.584,0.52
199598,10b9fa99,780432,4293421.0,Ethan Ampadu,Ethan Ampadu,Leeds United,8463,Leeds United,8463,183.0,right,25,Wales,21.70054,CB,CB/DM/CM,False,,15134.0,0.92577,0.02869,0.07786,0.04416,0.08475,0.81404,1.34343,42.8237,0.12516,0.00104,0.00559,0.21979,0.11752,0.01318,1.33621,0.58512,5.64597,2.93697,0.00063,0.90835,1.27026,0.00724,0.97063,0.8264,0.0,0.02656,0.0,0.7,0.66147,0.53844
515597,bca5c4a7,1190033,3948113.0,Lamare Bogarde,Lamare Bogarde,Aston Villa,10252,Aston Villa,10252,183.0,right,21,Netherlands,12.30986,DM,RB/CB/DM,False,,1168.0,0.99927,0.02636,0.12704,0.04864,0.09833,0.74606,1.33567,38.15575,0.1335,0.00227,0.00115,0.37708,0.11734,0.01281,0.51445,0.39138,3.48091,1.30641,0.00028,1.67762,1.14691,0.00825,0.9136,0.43724,0.0,0.02634,0.0,0.5731,0.584,0.52
214590,9e525177,760320,32948.0,Aaron Wan-Bissaka,Aaron Wan-Bissaka,West Ham United,8654,West Ham United,8654,183.0,right,28,DR Congo,25.47862,RB,RB/LB/RWB/LWB/RM/RW,False,,15439.0,0.9921,0.02648,0.09654,0.06895,0.15484,1.15651,1.78255,32.99003,0.058,0.00083,0.01058,1.29475,0.46239,0.09617,1.76957,0.364,4.5233,2.89039,0.00043,0.64386,0.82026,0.0026,0.9737,0.82689,0.0,0.02627,0.0,0.95,0.9,0.9
560441,7e49bdbd,1476545,,Luis Eduardo Soares da Silva,Cuiabano,Botafogo RJ,8517,Nottingham Forest,10203,179.0,right,22,Brazil,9.29044,LB,LB/CM/LM/LW,False,,122.0,0.99873,0.02627,0.13885,0.0639,0.1723,1.14843,1.91611,28.64615,0.18722,0.00419,0.00375,0.60373,0.64761,0.0877,1.24511,0.34829,4.75066,2.42712,0.00038,0.8572,0.97409,0.00797,0.9361,0.7094,0.0,0.02624,0.0,0.7,0.584,0.52
159506,246d153b,682548,3628750.0,Ola Aina,Ola Aina,Nottingham Forest,10203,Nottingham Forest,10203,184.0,right,29,Nigeria,24.85242,RB,RB/LB/RWB/RM,True,,10195.0,1.04757,0.02465,0.09409,0.06812,0.16759,1.07861,1.57281,27.19922,0.108,0.00079,0.00115,1.01811,0.38275,0.05818,1.0461,0.26303,5.48067,2.85854,0.00041,1.03458,0.91641,0.00247,0.94881,0.6855,0.0,0.02582,0.0,0.7,0.584,0.52
499300,e678d983,1573563,4330835.0,Adam Aznou,Adam Aznou,Everton U21,773653,Everton,8668,178.0,left,19,Morocco,12.49962,LB,LB/LWB/LM/LW,False,,898.0,0.99475,0.02596,0.12394,0.05567,0.13706,1.42634,2.1945,22.65718,0.16162,0.00448,0.00313,0.91358,0.58669,0.06425,1.2068,0.45801,5.00253,2.47777,0.00041,1.07825,1.08362,0.00777,0.87695,0.71896,0.0,0.02582,0.0,0.7,0.584,0.52
514613,67cd6d8d,1318713,,Zak Johnson,Zak Johnson,Sunderland U21,773657,Sunderland,8472,183.0,right,21,England,0.06,CB,CB,False,,151.0,0.99945,0.02575,0.09858,0.01358,0.03488,0.95743,1.58452,31.1336,0.2291,0.00979,0.01291,0.25167,0.04929,0.03619,1.37186,1.02976,4.8918,5.38189,0.00033,0.57142,0.80253,0.02031,0.95764,0.86655,0.0,0.02574,0.0,0.7,0.584,0.52
478969,3d554589,831044,3584351.0,Hjalmar Ekdal,Hjalmar Ekdal,Burnley,8191,Burnley,8191,187.0,right,27,Sweden,4.19224,CB,CB,False,,3342.0,0.99733,0.02575,0.11635,0.021,0.05676,0.60841,0.98507,31.5492,0.10125,0.00303,0.00734,0.15321,0.01457,0.01092,1.01614,0.80134,3.72709,5.29493,0.00048,0.43254,0.71859,0.03402,0.95493,0.78504,0.0,0.02568,0.0,0.61778,0.584,0.52
499717,07382f6c,1574106,4041566.0,Jayden Meghoma,Jayden Meghoma,Rangers,8548,Brentford,9937,176.0,left,19,England,1.45624,LB,CB/LB/LWB/RM/LM,False,,1168.0,0.99873,0.02542,0.13813,0.06934,0.16246,1.04559,1.72746,23.89727,0.12098,0.00333,0.00532,0.55966,0.54284,0.08083,1.03768,0.33076,4.46507,2.12464,0.0003,0.66361,0.76193,0.0083,0.7913,0.31102,0.0,0.02539,0.0,0.7,0.68627,0.84911
641221,b2f4cad5,1610952,3879503.0,Pedro Cardoso de Lima,Pedro Lima,FC Porto B,338304,Wolverhampton Wanderers,8602,174.0,right,19,Brazil,7.51782,RB,RB/RWB,False,,225.0,0.99566,0.02538,0.13374,0.05707,0.14444,1.51131,2.48849,33.44005,0.17182,0.00442,0.0067,0.70459,0.60205,0.06135,1.24542,0.31323,5.19267,2.16524,0.0003,0.9571,1.26812,0.01098,0.85899,0.61034,0.0,0.02527,0.0,0.7,0.584,0.52
226956,57c94db2,803343,192204.0,Mads Roerslev Rasmussen,Mads Roerslev,Southampton,8466,Southampton,8466,184.0,right,26,Denmark,6.24066,RB,RB/RWB/RM,True,,7726.0,0.99807,0.02532,0.09815,0.07596,0.18203,0.92482,1.50557,18.94276,0.0845,0.0017,0.00228,0.45182,0.47032,0.08548,0.7365,0.26318,3.55067,2.05543,0.00039,0.63219,0.65824,0.00438,0.90736,0.61845,0.0,0.02527,0.0,0.7,0.802,0.87667
496178,6fba4dba,1414130,,Roman Dixon,Roman Dixon,Everton U21,773653,Everton,8668,175.0,right,20,England,0.68057,RB,RB/RWB/RM/RW,False,,191.0,1.0,0.02524,0.12283,0.05912,0.1559,1.39531,2.2767,26.12441,0.19388,0.00458,0.00359,0.68513,0.61016,0.07617,1.34051,0.37004,4.91095,2.50965,0.00032,0.94072,1.10886,0.00901,0.94667,0.75258,0.0,0.02524,0.0,0.7,0.584,0.52
220684,182a8b9d,963940,4293447.0,Aji Alese,Ajibola Alese,Sunderland,8472,Sunderland,8472,192.0,right,24,England,1.60054,LB,LB,True,,2980.0,0.99609,0.02528,0.10454,0.04323,0.09388,1.03264,1.69175,20.21568,0.16625,0.00377,0.00372,0.42173,0.35939,0.08556,1.22581,0.36348,3.61925,2.81486,0.00052,0.63485,0.72475,0.00617,0.88517,0.57272,0.0,0.02518,0.0,0.7,0.68107,0.54311
111773,77cf6852,259306,139838.0,Emil Krafth,Emil Krafth,Newcastle United,10261,Newcastle United,10261,181.0,right,31,Sweden,1.49041,RB,RB/CB/RM,True,,4704.0,1.00018,0.02501,0.11195,0.05483,0.10486,0.80481,1.55633,26.83776,0.14207,0.0015,0.00219,0.29363,0.32877,0.02755,0.9846,0.47905,4.1981,2.29573,0.00036,0.68953,0.91593,0.01127,0.91326,0.68351,0.0,0.02501,0.0,0.7,0.57427,0.82244
224967,30d4a2e5,874025,274827.0,Vitalii Mykolenko,Vitaliy Mykolenko,Everton,8668,Everton,8668,180.0,left,26,Ukraine,30.38408,LB,CB/LB/LWB/LM,False,,12058.0,1.00051,0.02494,0.10915,0.06604,0.14424,0.93274,1.59182,24.07918,0.06732,0.00083,0.00478,0.33648,0.62484,0.05271,1.27493,0.3835,3.91349,3.42227,0.00046,0.77113,0.82827,0.00991,0.96472,0.86578,0.0,0.02495,0.0,0.95,0.8916,0.898
169359,e514ab62,538112,92386.0,Matt Targett,Matt Targett,Middlesbrough,8549,Newcastle United,10261,183.0,left,30,England,1.98842,LB,LB/LWB/LM,False,,7440.0,0.99751,0.02493,0.11792,0.10259,0.21672,1.12129,1.99639,31.5792,0.11059,0.00239,0.00832,0.44916,0.82875,0.03432,1.25341,0.32341,4.76311,1.97222,0.00031,0.7268,0.83836,0.0045,0.97187,0.85853,0.0,0.02487,0.0,0.7,0.676,0.84667
208912,a5212312,716687,230975.0,Joe Worrall,Joe Worrall,Burnley,8191,Burnley,8191,191.0,right,28,England,4.88665,CB,CB,False,,10370.0,0.96676,0.02526,0.07066,0.02019,0.03701,0.84098,1.44297,28.65431,0.13846,0.0029,0.00598,0.1471,0.022,0.02156,1.24642,0.7642,4.78023,4.00058,0.00055,0.43379,0.815,0.01284,0.99615,0.95584,0.0,0.02442,0.0,0.7,0.746,0.86333
450072,4b1d5a70,1125997,4293405.0,Shurandy Sambo,Shurandy Sambo,Sparta Rotterdam,8614,Burnley,8191,174.0,right,24,Curacao,1.77022,RB,RB/RM,False,,3126.0,1.01387,0.02374,0.11797,0.04354,0.08816,1.07579,1.76038,23.0847,0.13352,0.00249,0.00395,0.45193,0.30592,0.03579,1.00806,0.35255,4.76703,2.6488,0.00046,0.97313,1.01774,0.00663,0.92807,0.48158,0.0,0.02407,0.0,0.7,0.584,0.52
462116,88f130ed,955214,3920508.0,Jean-Clair Todibo,Jean-Clair Todibo,West Ham United,8654,West Ham United,8654,190.0,right,25,France,22.57157,CB,CB,False,,13436.0,0.94262,0.0255,0.0531,0.02183,0.04827,0.86892,1.47717,44.83101,0.09446,0.00172,0.0069,0.32758,0.02556,0.02064,1.10214,0.55975,4.92736,3.81236,0.00049,0.37981,0.73995,0.02378,0.95427,0.77759,0.0,0.02404,0.0,0.91333,0.584,0.52
184667,f5deef4c,258269,4386952.0,Victor Lindelöf,Victor Nilsson Lindelöf,Aston Villa,10252,Aston Villa,10252,187.0,right,31,Sweden,7.24266,CB,RB/CB,False,,12045.0,0.99424,0.02364,0.07191,0.02519,0.05554,0.52799,0.87426,47.69449,0.07963,0.00229,0.00307,0.12533,0.01969,0.03803,0.93127,0.57652,4.70086,3.29707,0.00035,0.35768,0.76231,0.01155,0.95562,0.83209,0.0,0.02351,0.0,0.95,0.9,0.9
490721,bfc3b3a0,1116391,2584318.0,Hugo Bueno López,Hugo Bueno,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,180.0,left,23,Spain,11.60915,LB,LB/LWB/RM/CM/LM,False,,4892.0,0.97578,0.02385,0.11082,0.06989,0.20504,0.62624,1.0509,23.7061,0.05861,0.00176,0.00633,0.87864,1.22405,0.04508,1.07308,0.20279,4.08609,1.80605,0.00039,0.49299,0.63954,0.00458,0.90822,0.49709,0.0,0.02327,0.0,0.75333,0.54253,0.81489
54469,20b104bc,160447,230742.0,Adam Smith,Adam Smith,AFC Bournemouth,8678,AFC Bournemouth,8678,180.0,right,34,England,0.87554,RB,RB,False,,12716.0,0.93015,0.02479,0.05097,0.05739,0.13781,0.89379,1.43705,22.10949,0.1613,0.00115,0.00458,0.29295,0.39734,0.03142,0.78915,0.27441,3.63637,1.95814,0.00047,0.97874,1.08412,0.00184,0.904,0.63066,0.0,0.02306,0.0,0.7,0.69187,0.85044
485047,0f41e2ee,1053838,3947674.0,Felipe Rodrigues da Silva,Morato,Nottingham Forest,10203,Nottingham Forest,10203,192.0,left,24,Brazil,18.28904,CB,CB/LB,False,,5630.0,0.98582,0.02332,0.07793,0.01776,0.03379,0.7322,1.19484,37.93984,0.13581,0.00222,0.00389,0.25767,0.03395,0.02191,0.83038,0.51085,4.49258,4.30689,0.00042,0.45184,1.09148,0.00786,0.97026,0.82708,0.0,0.02298,0.0,0.875,0.61293,0.52689
549329,a300ac7e,1291325,4293401.0,Lucas Pires Silva,Lucas Pires,Burnley,8191,Burnley,8191,182.0,left,24,Brazil,8.02696,LB,LB/LWB,False,,4651.0,0.98488,0.02244,0.08938,0.06118,0.13125,1.17587,2.08697,23.72549,0.1557,0.00177,0.00302,0.4987,0.51667,0.08101,1.25025,0.28171,4.2093,2.45101,0.00048,0.41963,0.74443,0.00501,0.97713,0.81421,0.0,0.0221,0.0,0.7,0.584,0.52
106760,9c94165b,362694,23188.0,Luke Shaw,Luke Shaw,Manchester United,10260,Manchester United,10260,178.0,left,30,England,12.7124,CB,CB,False,,11951.0,0.99079,0.02223,0.09312,0.09985,0.26679,0.69888,1.09145,45.65704,0.15269,0.00146,0.011,0.46153,0.74189,0.04194,0.87405,0.43352,4.82193,1.89694,0.00034,0.60472,1.19872,0.00898,0.91267,0.71947,0.0,0.02203,0.0,0.95,0.9,0.9
494960,39e1138f,1393669,4293399.0,Quilindschy Hartman,Quilindschy Hartman,Burnley,8191,Burnley,8191,183.0,left,24,Netherlands,20.05847,LB,LB/LWB,False,,6671.0,0.99027,0.02169,0.14494,0.10277,0.28904,0.54588,0.89289,28.3649,0.06213,0.00178,0.00293,0.25067,0.59383,0.06018,1.37601,0.2583,3.89221,2.48575,0.00038,0.27401,0.70776,0.00486,0.92662,0.6649,0.0,0.02148,0.0,0.95,0.584,0.52
247245,b737f944,822716,3646515.0,Hannes Delcroix,Hannes Delcroix,Burnley U21,1796112,Burnley,8191,185.0,left,26,Haiti,1.76166,CB,CB/LB,False,,1967.0,0.98531,0.02175,0.0839,0.01893,0.05062,1.13477,1.66216,34.85795,0.16025,0.00473,0.01021,0.19124,0.05272,0.02021,1.37773,0.71731,4.40539,4.69493,0.00034,0.45142,0.90138,0.02616,0.96184,0.76656,0.0,0.02143,0.0,0.57444,0.584,0.52
509291,ec604e2c,1174296,3947663.0,André Trindade da Costa Neto,Andre,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,176.0,right,24,Brazil,38.51758,CM,DM/CM,False,,3533.0,0.99099,0.02124,0.0686,0.04192,0.06715,1.07357,1.87294,36.14792,0.12298,0.00121,0.00101,0.54542,0.09338,0.00864,1.07627,0.31394,6.28391,1.17927,0.00027,1.1552,1.1762,0.00376,0.93122,0.53057,0.0,0.02105,0.0,0.7,0.5672,0.516
